date,regione,deceduti,positivi,ricoveri,terapia_intensiva
2020-10-31T00:00:00,trentinoalto_adige_,8,655,43,5
2020-11-01T00:00:00,trentinoalto_adige_,6,189,66,6
2020-11-02T00:00:00,trentinoalto_adige_,7,932,67,4
2020-11-03T00:00:00,trentinoalto_adige_,5,925,79,1
2020-11-04T00:00:00,trentinoalto_adige_,3,959,61,6
2020-11-05T00:00:00,trentinoalto_adige_,12,1012,72,7
2020-11-06T00:00:00,trentinoalto_adige_,18,927,68,10
2020-11-07T00:00:00,trentinoalto_adige_,8,872,62,5
2020-11-08T00:00:00,trentinoalto_adige_,12,203,59,8
2020-11-09T00:00:00,trentinoalto_adige_,12,1004,64,8
2020-11-10T00:00:00,trentinoalto_adige_,13,930,79,10
2020-11-11T00:00:00,trentinoalto_adige_,22,921,80,9
2020-11-12T00:00:00,trentinoalto_adige_,27,841,90,4
2020-11-13T00:00:00,trentinoalto_adige_,16,1166,75,5
2020-11-14T00:00:00,trentinoalto_adige_,31,582,72,10
2020-11-15T00:00:00,trentinoalto_adige_,16,152,64,6
2020-11-16T00:00:00,trentinoalto_adige_,15,856,69,3
2020-11-17T00:00:00,trentinoalto_adige_,21,1050,67,9
2020-11-18T00:00:00,trentinoalto_adige_,18,983,80,5
2020-11-19T00:00:00,trentinoalto_adige_,23,763,63,6
2020-11-20T00:00:00,trentinoalto_adige_,21,655,64,6
2020-11-21T00:00:00,trentinoalto_adige_,18,363,62,4
2020-11-22T00:00:00,trentinoalto_adige_,23,127,41,6
2020-11-23T00:00:00,trentinoalto_adige_,17,768,59,8
2020-11-24T00:00:00,trentinoalto_adige_,18,481,54,5
2020-11-25T00:00:00,trentinoalto_adige_,21,624,47,3
2020-11-26T00:00:00,trentinoalto_adige_,16,673,53,6
2020-11-27T00:00:00,trentinoalto_adige_,21,636,65,3
2020-11-28T00:00:00,trentinoalto_adige_,26,353,57,2
2020-11-29T00:00:00,trentinoalto_adige_,16,104,29,6
2020-11-30T00:00:00,trentinoalto_adige_,16,707,54,2
2020-12-01T00:00:00,trentinoalto_adige_,18,630,47,3
2020-12-02T00:00:00,trentinoalto_adige_,15,456,68,5
2020-12-03T00:00:00,trentinoalto_adige_,9,480,46,4
2020-12-04T00:00:00,trentinoalto_adige_,17,562,48,2
2020-12-05T00:00:00,trentinoalto_adige_,29,279,47,5
2020-12-06T00:00:00,trentinoalto_adige_,17,92,43,1
2020-12-07T00:00:00,trentinoalto_adige_,16,668,42,5
2020-12-08T00:00:00,trentinoalto_adige_,30,232,62,3
2020-12-09T00:00:00,trentinoalto_adige_,19,590,61,2
2020-12-10T00:00:00,trentinoalto_adige_,17,551,41,2
2020-12-11T00:00:00,trentinoalto_adige_,21,725,42,1
2020-12-12T00:00:00,trentinoalto_adige_,16,470,42,3
2020-12-13T00:00:00,trentinoalto_adige_,32,105,37,4
2020-12-14T00:00:00,trentinoalto_adige_,10,772,48,7
2020-12-15T00:00:00,trentinoalto_adige_,14,470,47,3
2020-12-16T00:00:00,trentinoalto_adige_,22,393,39,2
2020-12-17T00:00:00,trentinoalto_adige_,18,395,37,4
2020-12-18T00:00:00,trentinoalto_adige_,16,464,33,4
2020-12-19T00:00:00,trentinoalto_adige_,13,309,51,3
2020-12-20T00:00:00,trentinoalto_adige_,13,67,21,0
2020-12-21T00:00:00,trentinoalto_adige_,20,403,29,3
2020-12-22T00:00:00,trentinoalto_adige_,13,520,34,3
2020-12-23T00:00:00,trentinoalto_adige_,16,419,39,4
2020-12-24T00:00:00,trentinoalto_adige_,21,372,27,3
2020-12-25T00:00:00,trentinoalto_adige_,15,71,28,2
2020-12-26T00:00:00,trentinoalto_adige_,11,386,38,3
2020-12-27T00:00:00,trentinoalto_adige_,15,133,44,0
2020-12-28T00:00:00,trentinoalto_adige_,12,519,51,2
2020-12-29T00:00:00,trentinoalto_adige_,10,653,51,5
2020-12-30T00:00:00,trentinoalto_adige_,17,815,55,6
2020-12-31T00:00:00,trentinoalto_adige_,12,639,46,4
2021-01-01T00:00:00,trentinoalto_adige_,10,106,44,1
2021-01-02T00:00:00,trentinoalto_adige_,19,612,47,4
2021-01-03T00:00:00,trentinoalto_adige_,14,153,45,4
2021-01-04T00:00:00,trentinoalto_adige_,10,885,42,4
2021-01-05T00:00:00,trentinoalto_adige_,14,812,46,5
2021-01-06T00:00:00,trentinoalto_adige_,9,203,57,4
2021-01-07T00:00:00,trentinoalto_adige_,16,938,41,5
2021-01-08T00:00:00,trentinoalto_adige_,16,793,58,2
2021-01-09T00:00:00,trentinoalto_adige_,7,477,41,4
2021-01-10T00:00:00,trentinoalto_adige_,10,100,31,1
2021-01-11T00:00:00,trentinoalto_adige_,15,665,45,4
2021-01-12T00:00:00,trentinoalto_adige_,11,513,40,2
2021-01-13T00:00:00,trentinoalto_adige_,11,703,35,4
2021-01-14T00:00:00,trentinoalto_adige_,16,503,39,1
2021-01-15T00:00:00,trentinoalto_adige_,11,649,38,5
2021-01-16T00:00:00,trentinoalto_adige_,11,484,27,4
2021-01-17T00:00:00,trentinoalto_adige_,9,104,29,4
2021-01-18T00:00:00,trentinoalto_adige_,13,936,39,4
2021-01-19T00:00:00,trentinoalto_adige_,9,812,35,2
2021-01-20T00:00:00,trentinoalto_adige_,10,842,37,4
2021-01-21T00:00:00,trentinoalto_adige_,9,713,39,4
2021-01-22T00:00:00,trentinoalto_adige_,8,894,25,1
2021-01-23T00:00:00,trentinoalto_adige_,16,485,26,3
2021-01-24T00:00:00,trentinoalto_adige_,7,137,30,2
2021-01-25T00:00:00,trentinoalto_adige_,6,949,32,2
2021-01-26T00:00:00,trentinoalto_adige_,4,791,31,3
2021-01-27T00:00:00,trentinoalto_adige_,8,790,29,1
2021-01-28T00:00:00,trentinoalto_adige_,6,800,34,4
2021-01-29T00:00:00,trentinoalto_adige_,8,967,34,2
2021-01-30T00:00:00,trentinoalto_adige_,8,493,34,2
2021-01-31T00:00:00,trentinoalto_adige_,10,192,30,1
2021-02-01T00:00:00,trentinoalto_adige_,7,1048,39,2
2021-02-02T00:00:00,trentinoalto_adige_,9,884,29,1
2021-02-03T00:00:00,trentinoalto_adige_,7,945,33,4
2021-02-04T00:00:00,trentinoalto_adige_,8,890,28,2
2021-02-05T00:00:00,trentinoalto_adige_,7,960,35,0
2021-02-06T00:00:00,trentinoalto_adige_,11,539,32,1
2021-02-07T00:00:00,trentinoalto_adige_,8,145,21,1
2021-02-08T00:00:00,trentinoalto_adige_,10,1181,46,5
2021-02-09T00:00:00,trentinoalto_adige_,4,1025,45,3
2021-02-10T00:00:00,trentinoalto_adige_,16,931,31,2
2021-02-11T00:00:00,trentinoalto_adige_,7,751,54,6
2021-02-12T00:00:00,trentinoalto_adige_,7,854,39,5
2021-02-13T00:00:00,trentinoalto_adige_,5,400,37,1
2021-02-14T00:00:00,trentinoalto_adige_,5,152,27,4
2021-02-15T00:00:00,trentinoalto_adige_,7,912,31,2
2021-02-16T00:00:00,trentinoalto_adige_,7,729,36,6
2021-02-17T00:00:00,trentinoalto_adige_,12,820,36,5
2021-02-18T00:00:00,trentinoalto_adige_,11,690,46,3
2021-02-19T00:00:00,trentinoalto_adige_,6,750,38,0
2021-02-20T00:00:00,trentinoalto_adige_,11,545,25,4
2021-02-21T00:00:00,trentinoalto_adige_,6,137,28,3
2021-02-22T00:00:00,trentinoalto_adige_,3,750,31,3
2021-02-23T00:00:00,trentinoalto_adige_,12,724,34,4
2021-02-24T00:00:00,trentinoalto_adige_,6,763,28,4
2021-02-25T00:00:00,trentinoalto_adige_,7,604,27,5
2021-02-26T00:00:00,trentinoalto_adige_,9,729,32,4
2021-02-27T00:00:00,trentinoalto_adige_,6,412,31,3
2021-02-28T00:00:00,trentinoalto_adige_,4,125,27,4
2021-03-01T00:00:00,trentinoalto_adige_,5,663,31,6
2021-03-02T00:00:00,trentinoalto_adige_,3,529,40,4
2021-03-03T00:00:00,trentinoalto_adige_,7,563,37,8
2021-03-04T00:00:00,trentinoalto_adige_,7,546,33,3
2021-03-05T00:00:00,trentinoalto_adige_,8,510,27,9
2021-03-06T00:00:00,trentinoalto_adige_,6,337,40,5
2021-03-07T00:00:00,trentinoalto_adige_,6,134,17,3
2021-03-08T00:00:00,trentinoalto_adige_,9,509,34,5
2021-03-09T00:00:00,trentinoalto_adige_,4,548,36,4
2021-03-10T00:00:00,trentinoalto_adige_,4,527,31,8
2021-03-11T00:00:00,trentinoalto_adige_,5,388,29,2
2021-03-12T00:00:00,trentinoalto_adige_,6,479,19,3
2021-03-13T00:00:00,trentinoalto_adige_,5,289,24,1
2021-03-14T00:00:00,trentinoalto_adige_,7,43,21,3
2021-03-15T00:00:00,trentinoalto_adige_,2,471,28,3
2021-03-16T00:00:00,trentinoalto_adige_,5,428,28,4
2021-03-17T00:00:00,trentinoalto_adige_,6,465,30,5
2021-03-18T00:00:00,trentinoalto_adige_,4,338,23,8
2021-03-19T00:00:00,trentinoalto_adige_,4,413,21,3
2021-03-20T00:00:00,trentinoalto_adige_,6,197,23,4
2021-03-21T00:00:00,trentinoalto_adige_,7,99,26,3
2021-03-22T00:00:00,trentinoalto_adige_,3,408,16,3
2021-03-23T00:00:00,trentinoalto_adige_,6,414,29,7
2021-03-24T00:00:00,trentinoalto_adige_,2,358,26,4
2021-03-25T00:00:00,trentinoalto_adige_,8,346,26,3
2021-03-26T00:00:00,trentinoalto_adige_,4,324,19,1
2021-03-27T00:00:00,trentinoalto_adige_,2,184,33,3
2021-03-28T00:00:00,trentinoalto_adige_,2,76,12,5
2021-03-29T00:00:00,trentinoalto_adige_,3,367,22,1
2021-03-30T00:00:00,trentinoalto_adige_,4,276,22,6
2021-03-31T00:00:00,trentinoalto_adige_,7,271,32,5
2021-04-01T00:00:00,trentinoalto_adige_,5,237,22,1
2021-04-02T00:00:00,trentinoalto_adige_,10,261,15,5
2021-04-03T00:00:00,trentinoalto_adige_,1,149,23,2
2021-04-04T00:00:00,trentinoalto_adige_,0,52,18,2
2021-04-05T00:00:00,trentinoalto_adige_,3,80,12,3
2021-04-06T00:00:00,trentinoalto_adige_,7,269,13,3
2021-04-07T00:00:00,trentinoalto_adige_,3,252,20,2
2021-04-08T00:00:00,trentinoalto_adige_,0,198,14,1
2021-04-09T00:00:00,trentinoalto_adige_,3,185,12,1
2021-04-10T00:00:00,trentinoalto_adige_,0,158,19,3
2021-04-11T00:00:00,trentinoalto_adige_,0,47,19,0
2021-04-12T00:00:00,trentinoalto_adige_,7,258,15,1
2021-04-13T00:00:00,trentinoalto_adige_,1,192,17,1
2021-04-14T00:00:00,trentinoalto_adige_,5,172,12,4
2021-04-15T00:00:00,trentinoalto_adige_,2,159,11,2
2021-04-16T00:00:00,trentinoalto_adige_,4,182,11,1
2021-04-17T00:00:00,trentinoalto_adige_,2,87,10,1
2021-04-18T00:00:00,trentinoalto_adige_,1,26,14,0
2021-04-19T00:00:00,trentinoalto_adige_,2,277,10,1
2021-04-20T00:00:00,trentinoalto_adige_,2,192,13,4
2021-04-21T00:00:00,trentinoalto_adige_,2,192,9,0
2021-04-22T00:00:00,trentinoalto_adige_,1,167,9,0
2021-04-23T00:00:00,trentinoalto_adige_,2,187,7,1
2021-04-24T00:00:00,trentinoalto_adige_,0,105,6,0
2021-04-25T00:00:00,trentinoalto_adige_,2,20,16,2
2021-04-26T00:00:00,trentinoalto_adige_,4,214,10,3
2021-04-27T00:00:00,trentinoalto_adige_,2,167,6,0
2021-04-28T00:00:00,trentinoalto_adige_,4,148,12,4
2021-04-29T00:00:00,trentinoalto_adige_,2,133,10,0
2021-04-30T00:00:00,trentinoalto_adige_,2,171,11,2
2021-05-01T00:00:00,trentinoalto_adige_,0,50,10,3
2021-05-02T00:00:00,trentinoalto_adige_,1,40,10,1
2021-05-03T00:00:00,trentinoalto_adige_,3,204,4,0
2021-05-04T00:00:00,trentinoalto_adige_,1,134,7,2
2021-05-05T00:00:00,trentinoalto_adige_,0,141,4,1
2021-05-06T00:00:00,trentinoalto_adige_,0,117,9,0
2021-05-07T00:00:00,trentinoalto_adige_,0,182,5,3
2021-05-08T00:00:00,trentinoalto_adige_,0,65,8,0
2021-05-09T00:00:00,trentinoalto_adige_,1,27,3,1
2021-05-10T00:00:00,trentinoalto_adige_,3,150,5,2
2021-05-11T00:00:00,trentinoalto_adige_,0,114,4,1
2021-05-12T00:00:00,trentinoalto_adige_,0,117,1,2
2021-05-13T00:00:00,trentinoalto_adige_,0,107,8,0
2021-05-14T00:00:00,trentinoalto_adige_,0,141,5,0
2021-05-15T00:00:00,trentinoalto_adige_,3,69,5,0
2021-05-16T00:00:00,trentinoalto_adige_,1,21,4,1
2021-05-17T00:00:00,trentinoalto_adige_,1,145,4,1
2021-05-18T00:00:00,trentinoalto_adige_,2,98,7,0
2021-05-19T00:00:00,trentinoalto_adige_,0,95,5,0
2021-05-20T00:00:00,trentinoalto_adige_,0,73,4,1
2021-05-21T00:00:00,trentinoalto_adige_,1,121,6,0
2021-05-22T00:00:00,trentinoalto_adige_,2,60,2,2
2021-05-23T00:00:00,trentinoalto_adige_,0,15,7,0
2021-05-24T00:00:00,trentinoalto_adige_,0,59,5,2
2021-05-25T00:00:00,trentinoalto_adige_,0,122,3,1
2021-05-26T00:00:00,trentinoalto_adige_,0,86,4,0
2021-05-27T00:00:00,trentinoalto_adige_,0,78,4,0
2021-05-28T00:00:00,trentinoalto_adige_,0,94,6,1
2021-05-29T00:00:00,trentinoalto_adige_,0,54,0,0
2021-05-30T00:00:00,trentinoalto_adige_,1,6,1,0
2021-05-31T00:00:00,trentinoalto_adige_,3,85,2,0
2021-06-01T00:00:00,trentinoalto_adige_,1,70,2,1
2021-06-02T00:00:00,trentinoalto_adige_,0,8,2,0
2021-06-03T00:00:00,trentinoalto_adige_,0,48,1,0
2021-06-04T00:00:00,trentinoalto_adige_,0,84,3,1
2021-06-05T00:00:00,trentinoalto_adige_,2,20,2,0
2021-06-06T00:00:00,trentinoalto_adige_,1,10,2,0
2021-06-07T00:00:00,trentinoalto_adige_,0,61,3,0
2021-06-08T00:00:00,trentinoalto_adige_,1,34,4,0
2021-06-09T00:00:00,trentinoalto_adige_,1,42,4,0
2021-06-10T00:00:00,trentinoalto_adige_,0,34,1,0
2021-06-11T00:00:00,trentinoalto_adige_,1,33,1,1
2021-06-12T00:00:00,trentinoalto_adige_,0,18,1,0
2021-06-13T00:00:00,trentinoalto_adige_,0,2,0,0
2021-06-14T00:00:00,trentinoalto_adige_,0,19,1,0
2021-06-15T00:00:00,trentinoalto_adige_,0,14,0,0
2021-06-16T00:00:00,trentinoalto_adige_,1,25,2,0
2021-06-17T00:00:00,trentinoalto_adige_,0,17,0,1
2021-06-18T00:00:00,trentinoalto_adige_,0,19,2,0
2021-06-19T00:00:00,trentinoalto_adige_,0,7,2,0
2021-06-20T00:00:00,trentinoalto_adige_,0,2,0,0
2021-06-21T00:00:00,trentinoalto_adige_,0,13,1,0
2021-06-22T00:00:00,trentinoalto_adige_,0,11,1,1
2021-06-23T00:00:00,trentinoalto_adige_,0,10,1,0
2021-06-24T00:00:00,trentinoalto_adige_,0,10,0,1
2021-06-25T00:00:00,trentinoalto_adige_,0,11,1,0
2021-06-26T00:00:00,trentinoalto_adige_,1,2,1,0
2021-06-27T00:00:00,trentinoalto_adige_,0,3,0,0
2021-06-28T00:00:00,trentinoalto_adige_,0,16,0,0
2021-06-29T00:00:00,trentinoalto_adige_,,10,0,0
2021-06-30T00:00:00,trentinoalto_adige_,,13,0,0
2021-07-01T00:00:00,trentinoalto_adige_,,13,1,0
2021-07-02T00:00:00,trentinoalto_adige_,,13,0,
2021-07-03T00:00:00,trentinoalto_adige_,,,0,
2020-02-27T00:00:00,umbria,,1,,
2020-02-28T00:00:00,umbria,,0,,
2020-02-29T00:00:00,umbria,,0,,
2020-03-01T00:00:00,umbria,,0,,
2020-03-02T00:00:00,umbria,,6,1,
2020-03-03T00:00:00,umbria,,0,1,1
2020-03-04T00:00:00,umbria,,4,1,0
2020-03-05T00:00:00,umbria,,4,2,0
2020-03-06T00:00:00,umbria,,9,0,0
2020-03-07T00:00:00,umbria,,2,2,0
2020-03-08T00:00:00,umbria,,1,4,1
2020-03-09T00:00:00,umbria,,13,5,0
2020-03-10T00:00:00,umbria,,10,4,1
2020-03-11T00:00:00,umbria,,17,4,5
2020-03-12T00:00:00,umbria,1,13,7,1
2020-03-13T00:00:00,umbria,0,29,12,2
2020-03-14T00:00:00,umbria,0,35,4,0
2020-03-15T00:00:00,umbria,0,22,12,2
2020-03-16T00:00:00,umbria,0,51,13,3
2020-03-17T00:00:00,umbria,1,40,20,4
2020-03-18T00:00:00,umbria,3,91,20,4
2020-03-19T00:00:00,umbria,2,59,19,4
2020-03-20T00:00:00,umbria,4,58,18,2
2020-03-21T00:00:00,umbria,5,70,9,5
2020-03-22T00:00:00,umbria,0,47,16,3
2020-03-23T00:00:00,umbria,2,86,11,3
2020-03-24T00:00:00,umbria,1,78,24,2
2020-03-25T00:00:00,umbria,2,97,14,3
2020-03-26T00:00:00,umbria,1,99,14,4
2020-03-27T00:00:00,umbria,4,71,18,2
2020-03-28T00:00:00,umbria,4,54,16,5
2020-03-29T00:00:00,umbria,0,7,5,2
2020-03-30T00:00:00,umbria,7,28,6,1
2020-03-31T00:00:00,umbria,1,39,6,1
2020-04-01T00:00:00,umbria,1,30,6,2
2020-04-02T00:00:00,umbria,1,31,8,1
2020-04-03T00:00:00,umbria,2,23,3,1
2020-04-04T00:00:00,umbria,1,29,3,0
2020-04-05T00:00:00,umbria,3,1,3,1
2020-04-06T00:00:00,umbria,3,13,3,0
2020-04-07T00:00:00,umbria,2,23,5,2
2020-04-08T00:00:00,umbria,1,3,0,0
2020-04-09T00:00:00,umbria,1,8,3,0
2020-04-10T00:00:00,umbria,0,6,2,1
2020-04-11T00:00:00,umbria,0,7,2,2
2020-04-12T00:00:00,umbria,0,1,1,0
2020-04-13T00:00:00,umbria,0,1,1,0
2020-04-14T00:00:00,umbria,2,8,1,1
2020-04-15T00:00:00,umbria,1,6,3,2
2020-04-16T00:00:00,umbria,2,5,0,0
2020-04-17T00:00:00,umbria,0,5,3,0
2020-04-18T00:00:00,umbria,1,4,1,1
2020-04-19T00:00:00,umbria,0,1,5,1
2020-04-20T00:00:00,umbria,1,5,3,0
2020-04-21T00:00:00,umbria,2,3,0,0
2020-04-22T00:00:00,umbria,0,6,2,1
2020-04-23T00:00:00,umbria,1,2,3,0
2020-04-24T00:00:00,umbria,1,6,1,0
2020-04-25T00:00:00,umbria,1,8,2,0
2020-04-26T00:00:00,umbria,1,2,1,1
2020-04-27T00:00:00,umbria,0,2,0,0
2020-04-28T00:00:00,umbria,1,6,4,0
2020-04-29T00:00:00,umbria,1,0,1,0
2020-04-30T00:00:00,umbria,1,2,1,0
2020-05-01T00:00:00,umbria,0,0,0,0
2020-05-02T00:00:00,umbria,0,0,0,0
2020-05-03T00:00:00,umbria,2,2,0,0
2020-05-04T00:00:00,umbria,0,9,0,0
2020-05-05T00:00:00,umbria,0,0,1,0
2020-05-06T00:00:00,umbria,0,3,0,0
2020-05-07T00:00:00,umbria,1,5,0,0
2020-05-08T00:00:00,umbria,0,2,0,0
2020-05-09T00:00:00,umbria,0,2,1,0
2020-05-10T00:00:00,umbria,0,3,0,0
2020-05-11T00:00:00,umbria,0,0,0,0
2020-05-12T00:00:00,umbria,1,1,0,0
2020-05-13T00:00:00,umbria,1,0,0,0
2020-05-14T00:00:00,umbria,0,2,1,0
2020-05-15T00:00:00,umbria,1,2,1,0
2020-05-16T00:00:00,umbria,0,2,0,0
2020-05-17T00:00:00,umbria,0,0,0,0
2020-05-18T00:00:00,umbria,0,1,1,0
2020-05-19T00:00:00,umbria,0,2,0,0
2020-05-20T00:00:00,umbria,0,1,0,0
2020-05-21T00:00:00,umbria,0,1,0,0
2020-05-22T00:00:00,umbria,0,0,0,0
2020-05-23T00:00:00,umbria,0,0,0,0
2020-05-24T00:00:00,umbria,0,0,0,0
2020-05-25T00:00:00,umbria,0,1,1,0
2020-05-26T00:00:00,umbria,0,0,0,0
2020-05-27T00:00:00,umbria,0,0,0,0
2020-05-28T00:00:00,umbria,1,0,0,0
2020-05-29T00:00:00,umbria,0,0,0,0
2020-05-30T00:00:00,umbria,0,0,0,1
2020-05-31T00:00:00,umbria,0,0,0,0
2020-06-01T00:00:00,umbria,0,0,0,0
2020-06-02T00:00:00,umbria,0,0,0,0
2020-06-03T00:00:00,umbria,0,0,0,0
2020-06-04T00:00:00,umbria,0,0,0,0
2020-06-05T00:00:00,umbria,0,0,0,0
2020-06-06T00:00:00,umbria,0,2,0,0
2020-06-07T00:00:00,umbria,0,0,0,0
2020-06-08T00:00:00,umbria,0,3,1,0
2020-06-09T00:00:00,umbria,0,1,1,0
2020-06-10T00:00:00,umbria,0,0,0,0
2020-06-11T00:00:00,umbria,0,0,1,0
2020-06-12T00:00:00,umbria,0,0,0,0
2020-06-13T00:00:00,umbria,1,0,0,0
2020-06-14T00:00:00,umbria,0,0,0,0
2020-06-15T00:00:00,umbria,0,1,0,0
2020-06-16T00:00:00,umbria,0,0,0,0
2020-06-17T00:00:00,umbria,0,0,0,0
2020-06-18T00:00:00,umbria,0,1,0,0
2020-06-19T00:00:00,umbria,1,0,0,0
2020-06-20T00:00:00,umbria,0,0,0,0
2020-06-21T00:00:00,umbria,0,0,0,0
2020-06-22T00:00:00,umbria,0,1,0,0
2020-06-23T00:00:00,umbria,1,0,0,0
2020-06-24T00:00:00,umbria,0,0,0,0
2020-06-25T00:00:00,umbria,0,1,0,0
2020-06-26T00:00:00,umbria,1,0,0,0
2020-06-27T00:00:00,umbria,0,0,0,0
2020-06-28T00:00:00,umbria,0,0,0,0
2020-06-29T00:00:00,umbria,0,1,0,0
2020-06-30T00:00:00,umbria,0,0,1,0
2020-07-01T00:00:00,umbria,0,4,0,0
2020-07-02T00:00:00,umbria,0,1,1,0
2020-07-03T00:00:00,umbria,0,1,1,0
2020-07-04T00:00:00,umbria,0,0,0,0
2020-07-05T00:00:00,umbria,0,0,0,0
2020-07-06T00:00:00,umbria,0,0,0,0
2020-07-07T00:00:00,umbria,0,0,0,0
2020-07-08T00:00:00,umbria,0,1,0,0
2020-07-09T00:00:00,umbria,0,0,0,0
2020-07-10T00:00:00,umbria,0,1,1,0
2020-07-11T00:00:00,umbria,0,1,0,0
2020-07-12T00:00:00,umbria,0,0,0,0
2020-07-13T00:00:00,umbria,0,1,0,0
2020-07-14T00:00:00,umbria,0,1,1,0
2020-07-15T00:00:00,umbria,0,0,1,0
2020-07-16T00:00:00,umbria,0,2,0,0
2020-07-17T00:00:00,umbria,0,2,0,0
2020-07-18T00:00:00,umbria,0,0,0,0
2020-07-19T00:00:00,umbria,0,0,0,0
2020-07-20T00:00:00,umbria,0,3,0,0
2020-07-21T00:00:00,umbria,0,2,0,0
2020-07-22T00:00:00,umbria,0,2,0,0
2020-07-23T00:00:00,umbria,0,2,1,0
2020-07-24T00:00:00,umbria,0,0,0,0
2020-07-25T00:00:00,umbria,0,0,0,0
2020-07-26T00:00:00,umbria,0,0,0,1
2020-07-27T00:00:00,umbria,0,0,0,0
2020-07-28T00:00:00,umbria,0,0,0,0
2020-07-29T00:00:00,umbria,0,0,0,0
2020-07-30T00:00:00,umbria,0,2,0,0
2020-07-31T00:00:00,umbria,0,3,3,0
2020-08-01T00:00:00,umbria,0,5,0,0
2020-08-02T00:00:00,umbria,0,1,1,0
2020-08-03T00:00:00,umbria,0,2,0,0
2020-08-04T00:00:00,umbria,0,2,0,0
2020-08-05T00:00:00,umbria,0,3,2,0
2020-08-06T00:00:00,umbria,0,6,0,0
2020-08-07T00:00:00,umbria,0,11,2,0
2020-08-08T00:00:00,umbria,0,9,0,0
2020-08-09T00:00:00,umbria,0,4,0,0
2020-08-10T00:00:00,umbria,0,3,1,0
2020-08-11T00:00:00,umbria,0,4,1,0
2020-08-12T00:00:00,umbria,0,7,1,0
2020-08-13T00:00:00,umbria,0,8,0,0
2020-08-14T00:00:00,umbria,0,13,1,0
2020-08-15T00:00:00,umbria,0,2,0,0
2020-08-16T00:00:00,umbria,0,1,0,0
2020-08-17T00:00:00,umbria,0,14,0,0
2020-08-18T00:00:00,umbria,0,21,2,1
2020-08-19T00:00:00,umbria,0,16,0,0
2020-08-20T00:00:00,umbria,0,20,0,0
2020-08-21T00:00:00,umbria,0,21,2,0
2020-08-22T00:00:00,umbria,0,13,0,0
2020-08-23T00:00:00,umbria,0,22,0,0
2020-08-24T00:00:00,umbria,0,21,1,0
2020-08-25T00:00:00,umbria,0,23,1,0
2020-08-26T00:00:00,umbria,0,15,1,0
2020-08-27T00:00:00,umbria,0,26,0,0
2020-08-28T00:00:00,umbria,0,32,0,1
2020-08-29T00:00:00,umbria,0,9,0,0
2020-08-30T00:00:00,umbria,0,9,1,1
2020-08-31T00:00:00,umbria,0,19,0,0
2020-09-01T00:00:00,umbria,0,14,0,0
2020-09-02T00:00:00,umbria,0,25,1,0
2020-09-03T00:00:00,umbria,0,26,3,0
2020-09-04T00:00:00,umbria,1,21,1,0
2020-09-05T00:00:00,umbria,0,18,1,0
2020-09-06T00:00:00,umbria,0,7,0,0
2020-09-07T00:00:00,umbria,0,25,1,0
2020-09-08T00:00:00,umbria,0,18,3,0
2020-09-09T00:00:00,umbria,0,24,0,0
2020-09-10T00:00:00,umbria,0,21,4,1
2020-09-11T00:00:00,umbria,0,39,1,0
2020-09-12T00:00:00,umbria,0,14,1,0
2020-09-13T00:00:00,umbria,0,8,1,0
2020-09-14T00:00:00,umbria,0,24,6,1
2020-09-15T00:00:00,umbria,0,19,2,0
2020-09-16T00:00:00,umbria,1,18,1,0
2020-09-17T00:00:00,umbria,0,35,4,0
2020-09-18T00:00:00,umbria,1,24,4,0
2020-09-19T00:00:00,umbria,0,17,1,0
2020-09-20T00:00:00,umbria,1,6,2,0
2020-09-21T00:00:00,umbria,0,25,0,0
2020-09-22T00:00:00,umbria,1,25,4,0
2020-09-23T00:00:00,umbria,0,29,2,0
2020-09-24T00:00:00,umbria,0,23,1,0
2020-09-25T00:00:00,umbria,0,34,2,0
2020-09-26T00:00:00,umbria,0,20,2,0
2020-09-27T00:00:00,umbria,0,10,2,0
2020-09-28T00:00:00,umbria,0,41,4,0
2020-09-29T00:00:00,umbria,0,39,1,0
2020-09-30T00:00:00,umbria,0,46,2,0
2020-10-01T00:00:00,umbria,0,78,5,1
2020-10-02T00:00:00,umbria,0,59,3,1
2020-10-03T00:00:00,umbria,0,49,4,0
2020-10-04T00:00:00,umbria,1,4,3,0
2020-10-05T00:00:00,umbria,0,91,6,0
2020-10-06T00:00:00,umbria,0,107,5,3
2020-10-07T00:00:00,umbria,1,100,6,0
2020-10-08T00:00:00,umbria,1,166,7,1
2020-10-09T00:00:00,umbria,0,129,9,1
2020-10-10T00:00:00,umbria,0,153,10,2
2020-10-11T00:00:00,umbria,3,78,11,0
2020-10-12T00:00:00,umbria,1,158,11,3
2020-10-13T00:00:00,umbria,0,180,12,1
2020-10-14T00:00:00,umbria,0,247,12,1
2020-10-15T00:00:00,umbria,0,212,22,4
2020-10-16T00:00:00,umbria,1,239,20,2
2020-10-17T00:00:00,umbria,0,344,17,2
2020-10-18T00:00:00,umbria,1,86,18,2
2020-10-19T00:00:00,umbria,0,328,25,1
2020-10-20T00:00:00,umbria,2,436,27,2
2020-10-21T00:00:00,umbria,5,447,18,3
2020-10-22T00:00:00,umbria,0,435,24,3
2020-10-23T00:00:00,umbria,3,572,27,5
2020-10-24T00:00:00,umbria,6,467,23,4
2020-10-25T00:00:00,umbria,3,46,32,5
2020-10-26T00:00:00,umbria,2,470,31,2
2020-10-27T00:00:00,umbria,3,582,22,2
