X,Y,OBJECTID,COD_ISTATN,NOME_COM,NOME_PRO,SIG_PRO,NOME_REG,COORDX,COORDY,OBJECTID_1,DATA_RICEVIMENTO_TAMPONE,POSITIVI,DECEDUTI,FID
10.18343422,45.42154387,"559","3017009",BAGNOLO MELLA,BRESCIA,BS,LOMBARDIA,10.18343422,45.42154387,"559","1582934400000","1","2","1262"
10.18343422,45.42154387,"559","3017009",BAGNOLO MELLA,BRESCIA,BS,LOMBARDIA,10.18343422,45.42154387,"559","1583107200000","2","0","1263"
10.18343422,45.42154387,"559","3017009",BAGNOLO MELLA,BRESCIA,BS,LOMBARDIA,10.18343422,45.42154387,"559","1583280000000","3","0","1264"
10.22589643,45.53252401,"86","3017029",BRESCIA,BRESCIA,BS,LOMBARDIA,10.22589643,45.53252401,"86","1583366400000","16","6","1265"
10.22589643,45.53252401,"86","3017029",BRESCIA,BRESCIA,BS,LOMBARDIA,10.22589643,45.53252401,"86","1583452800000","55","9","1266"
10.22589643,45.53252401,"86","3017029",BRESCIA,BRESCIA,BS,LOMBARDIA,10.22589643,45.53252401,"86","1583539200000","38","3","1267"
9.62761247,45.62682706,"1055","3016126",LEVATE,BERGAMO,BG,LOMBARDIA,9.62761247,45.62682706,"1055","1583539200000","1","0","1268"
10.22589643,45.53252401,"86","3017029",BRESCIA,BRESCIA,BS,LOMBARDIA,10.22589643,45.53252401,"86","1583625600000","27","2","1269"
10.22589643,45.53252401,"86","3017029",BRESCIA,BRESCIA,BS,LOMBARDIA,10.22589643,45.53252401,"86","1583712000000","42","1","1270"
9.62761247,45.62682706,"1055","3016126",LEVATE,BERGAMO,BG,LOMBARDIA,9.62761247,45.62682706,"1055","1583798400000","1","0","1271"
10.22589643,45.53252401,"86","3017029",BRESCIA,BRESCIA,BS,LOMBARDIA,10.22589643,45.53252401,"86","1583798400000","40","1","1272"
10.18343422,45.42154387,"559","3017009",BAGNOLO MELLA,BRESCIA,BS,LOMBARDIA,10.18343422,45.42154387,"559","1583366400000","3","1","1273"
9.74951121,45.78402878,"1120","3016197",SELVINO,BERGAMO,BG,LOMBARDIA,9.74951121,45.78402878,"1120","1583625600000","1","1","1274"
9.53076389,45.84308116,"932","3016127",LOCATELLO,BERGAMO,BG,LOMBARDIA,9.53076389,45.84308116,"932","1583884800000","1","0","1275"
10.18343422,45.42154387,"559","3017009",BAGNOLO MELLA,BRESCIA,BS,LOMBARDIA,10.18343422,45.42154387,"559","1583452800000","6","0","1276"
10.22589643,45.53252401,"86","3017029",BRESCIA,BRESCIA,BS,LOMBARDIA,10.22589643,45.53252401,"86","1583884800000","38","0","1277"
9.58515187,45.61498481,"783","3016153",OSIO SOTTO,BERGAMO,BG,LOMBARDIA,9.58515187,45.61498481,"783","1583625600000","1","0","1278"
9.59585895,45.58543415,"51","3016075",CISERANO,BERGAMO,BG,LOMBARDIA,9.59585895,45.58543415,"51","1583366400000","1","0","1279"
9.46440436,45.71607005,"817","3016238",VILLA D`ADDA,BERGAMO,BG,LOMBARDIA,9.46440436,45.71607005,"817","1582848000000","1","0","1280"
10.22589643,45.53252401,"86","3017029",BRESCIA,BRESCIA,BS,LOMBARDIA,10.22589643,45.53252401,"86","1583971200000","3","0","1281"
10.40292865,45.4581422,"547","3017032",CALCINATO,BRESCIA,BS,LOMBARDIA,10.40292865,45.4581422,"547","1583193600000","3","1","1282"
9.86418023,45.47014993,"378","3016177",PUMENENGO,BERGAMO,BG,LOMBARDIA,9.86418023,45.47014993,"378","1582934400000","1","1","1283"
9.46440436,45.71607005,"817","3016238",VILLA D`ADDA,BERGAMO,BG,LOMBARDIA,9.46440436,45.71607005,"817","1583107200000","1","0","1284"
10.06852088,45.82029094,"940","3016128",LOVERE,BERGAMO,BG,LOMBARDIA,10.06852088,45.82029094,"940","1582934400000","1","1","1285"
9.74951121,45.78402878,"1120","3016197",SELVINO,BERGAMO,BG,LOMBARDIA,9.74951121,45.78402878,"1120","1583798400000","2","0","1286"
10.18343422,45.42154387,"559","3017009",BAGNOLO MELLA,BRESCIA,BS,LOMBARDIA,10.18343422,45.42154387,"559","1583539200000","5","0","1287"
9.58515187,45.61498481,"783","3016153",OSIO SOTTO,BERGAMO,BG,LOMBARDIA,9.58515187,45.61498481,"783","1583712000000","1","0","1288"
10.40292865,45.4581422,"547","3017032",CALCINATO,BRESCIA,BS,LOMBARDIA,10.40292865,45.4581422,"547","1583366400000","1","0","1289"
9.86418023,45.47014993,"378","3016177",PUMENENGO,BERGAMO,BG,LOMBARDIA,9.86418023,45.47014993,"378","1583452800000","1","0","1290"
10.06852088,45.82029094,"940","3016128",LOVERE,BERGAMO,BG,LOMBARDIA,10.06852088,45.82029094,"940","1583193600000","1","0","1291"
10.18343422,45.42154387,"559","3017009",BAGNOLO MELLA,BRESCIA,BS,LOMBARDIA,10.18343422,45.42154387,"559","1583625600000","3","1","1292"
9.73287057,45.67195528,"872","3016198",SERIATE,BERGAMO,BG,LOMBARDIA,9.73287057,45.67195528,"872","1582502400000","1","0","1293"
9.46440436,45.71607005,"817","3016238",VILLA D`ADDA,BERGAMO,BG,LOMBARDIA,9.46440436,45.71607005,"817","1583452800000","1","0","1294"
9.59585895,45.58543415,"51","3016075",CISERANO,BERGAMO,BG,LOMBARDIA,9.59585895,45.58543415,"51","1583539200000","1","0","1295"
10.06852088,45.82029094,"940","3016128",LOVERE,BERGAMO,BG,LOMBARDIA,10.06852088,45.82029094,"940","1583452800000","1","0","1296"
9.73287057,45.67195528,"872","3016198",SERIATE,BERGAMO,BG,LOMBARDIA,9.73287057,45.67195528,"872","1582675200000","1","1","1297"
10.40292865,45.4581422,"547","3017032",CALCINATO,BRESCIA,BS,LOMBARDIA,10.40292865,45.4581422,"547","1583452800000","3","1","1298"
10.18343422,45.42154387,"559","3017009",BAGNOLO MELLA,BRESCIA,BS,LOMBARDIA,10.18343422,45.42154387,"559","1583712000000","2","0","1299"
9.58515187,45.61498481,"783","3016153",OSIO SOTTO,BERGAMO,BG,LOMBARDIA,9.58515187,45.61498481,"783","1583798400000","1","0","1300"
9.59585895,45.58543415,"51","3016075",CISERANO,BERGAMO,BG,LOMBARDIA,9.59585895,45.58543415,"51","1583712000000","1","0","1301"
9.46440436,45.71607005,"817","3016238",VILLA D`ADDA,BERGAMO,BG,LOMBARDIA,9.46440436,45.71607005,"817","1583539200000","1","0","1302"
10.06852088,45.82029094,"940","3016128",LOVERE,BERGAMO,BG,LOMBARDIA,10.06852088,45.82029094,"940","1583798400000","3","0","1303"
10.18343422,45.42154387,"559","3017009",BAGNOLO MELLA,BRESCIA,BS,LOMBARDIA,10.18343422,45.42154387,"559","1583798400000","2","0","1304"
9.73287057,45.67195528,"872","3016198",SERIATE,BERGAMO,BG,LOMBARDIA,9.73287057,45.67195528,"872","1582761600000","1","0","1305"
10.40292865,45.4581422,"547","3017032",CALCINATO,BRESCIA,BS,LOMBARDIA,10.40292865,45.4581422,"547","1583539200000","4","0","1306"
9.58515187,45.61498481,"783","3016153",OSIO SOTTO,BERGAMO,BG,LOMBARDIA,9.58515187,45.61498481,"783","1583884800000","1","0","1307"
9.86418023,45.47014993,"378","3016177",PUMENENGO,BERGAMO,BG,LOMBARDIA,9.86418023,45.47014993,"378","1583539200000","1","0","1308"
10.06852088,45.82029094,"940","3016128",LOVERE,BERGAMO,BG,LOMBARDIA,10.06852088,45.82029094,"940","1583884800000","1","0","1309"
9.67510275,45.53457135,"555","3016154",PAGAZZANO,BERGAMO,BG,LOMBARDIA,9.67510275,45.53457135,"555","1583366400000","1","0","1310"
10.40292865,45.4581422,"547","3017032",CALCINATO,BRESCIA,BS,LOMBARDIA,10.40292865,45.4581422,"547","1583798400000","11","0","1311"
9.73287057,45.67195528,"872","3016198",SERIATE,BERGAMO,BG,LOMBARDIA,9.73287057,45.67195528,"872","1583020800000","4","0","1312"
10.18343422,45.42154387,"559","3017009",BAGNOLO MELLA,BRESCIA,BS,LOMBARDIA,10.18343422,45.42154387,"559","1583884800000","1","0","1313"
9.59585895,45.58543415,"51","3016075",CISERANO,BERGAMO,BG,LOMBARDIA,9.59585895,45.58543415,"51","1583798400000","1","0","1314"
9.46440436,45.71607005,"817","3016238",VILLA D`ADDA,BERGAMO,BG,LOMBARDIA,9.46440436,45.71607005,"817","1583625600000","2","0","1315"
10.04644143,45.4070722,"476","3017011",BARBARIGA,BRESCIA,BS,LOMBARDIA,10.04644143,45.4070722,"476","1583107200000","1","0","1316"
9.73287057,45.67195528,"872","3016198",SERIATE,BERGAMO,BG,LOMBARDIA,9.73287057,45.67195528,"872","1583107200000","2","0","1317"
9.67510275,45.53457135,"555","3016154",PAGAZZANO,BERGAMO,BG,LOMBARDIA,9.67510275,45.53457135,"555","1583625600000","1","0","1318"
9.86767186,45.72195144,"1412","3016130",LUZZANA,BERGAMO,BG,LOMBARDIA,9.86767186,45.72195144,"1412","1583452800000","1","0","1319"
9.46440436,45.71607005,"817","3016238",VILLA D`ADDA,BERGAMO,BG,LOMBARDIA,9.46440436,45.71607005,"817","1583712000000","3","0","1320"
9.71132798,45.72852756,"972","3016178",RANICA,BERGAMO,BG,LOMBARDIA,9.71132798,45.72852756,"972","1582588800000","1","0","1321"
10.40292865,45.4581422,"547","3017032",CALCINATO,BRESCIA,BS,LOMBARDIA,10.40292865,45.4581422,"547","1583884800000","1","0","1322"
9.59585895,45.58543415,"51","3016075",CISERANO,BERGAMO,BG,LOMBARDIA,9.59585895,45.58543415,"51","1583884800000","1","0","1323"
9.73287057,45.67195528,"872","3016198",SERIATE,BERGAMO,BG,LOMBARDIA,9.73287057,45.67195528,"872","1583193600000","5","1","1324"
10.04644143,45.4070722,"476","3017011",BARBARIGA,BRESCIA,BS,LOMBARDIA,10.04644143,45.4070722,"476","1583193600000","1","0","1325"
9.73287057,45.67195528,"872","3016198",SERIATE,BERGAMO,BG,LOMBARDIA,9.73287057,45.67195528,"872","1583280000000","3","0","1326"
9.71132798,45.72852756,"972","3016178",RANICA,BERGAMO,BG,LOMBARDIA,9.71132798,45.72852756,"972","1583020800000","2","0","1327"
9.86767186,45.72195144,"1412","3016130",LUZZANA,BERGAMO,BG,LOMBARDIA,9.86767186,45.72195144,"1412","1583798400000","1","0","1328"
10.35017427,45.35257657,"137","3017034",CALVISANO,BRESCIA,BS,LOMBARDIA,10.35017427,45.35257657,"137","1582761600000","1","0","1329"
10.04644143,45.4070722,"476","3017011",BARBARIGA,BRESCIA,BS,LOMBARDIA,10.04644143,45.4070722,"476","1583366400000","1","0","1330"
9.73287057,45.67195528,"872","3016198",SERIATE,BERGAMO,BG,LOMBARDIA,9.73287057,45.67195528,"872","1583366400000","3","0","1331"
9.61063678,45.72830182,"410","3016155",PALADINA,BERGAMO,BG,LOMBARDIA,9.61063678,45.72830182,"410","1583107200000","1","0","1332"
9.82980875,45.54551974,"916","3016076",CIVIDATE AL PIANO,BERGAMO,BG,LOMBARDIA,9.82980875,45.54551974,"916","1582848000000","0","1","1333"
9.46440436,45.71607005,"817","3016238",VILLA D`ADDA,BERGAMO,BG,LOMBARDIA,9.46440436,45.71607005,"817","1583884800000","1","0","1334"
9.54616468,45.64986255,"1432","3016131",MADONE,BERGAMO,BG,LOMBARDIA,9.54616468,45.64986255,"1432","1583452800000","1","0","1335"
10.35017427,45.35257657,"137","3017034",CALVISANO,BRESCIA,BS,LOMBARDIA,10.35017427,45.35257657,"137","1583107200000","2","0","1336"
9.71132798,45.72852756,"972","3016178",RANICA,BERGAMO,BG,LOMBARDIA,9.71132798,45.72852756,"972","1583107200000","0","1","1337"
9.62245913,45.75319717,"174","3016239",VILLA D`ALME`,BERGAMO,BG,LOMBARDIA,9.62245913,45.75319717,"174","1582675200000","1","0","1338"
9.61063678,45.72830182,"410","3016155",PALADINA,BERGAMO,BG,LOMBARDIA,9.61063678,45.72830182,"410","1583280000000","1","0","1339"
9.82980875,45.54551974,"916","3016076",CIVIDATE AL PIANO,BERGAMO,BG,LOMBARDIA,9.82980875,45.54551974,"916","1583452800000","0","1","1340"
9.73287057,45.67195528,"872","3016198",SERIATE,BERGAMO,BG,LOMBARDIA,9.73287057,45.67195528,"872","1583452800000","6","0","1341"
10.04644143,45.4070722,"476","3017011",BARBARIGA,BRESCIA,BS,LOMBARDIA,10.04644143,45.4070722,"476","1583452800000","1","0","1342"
9.54616468,45.64986255,"1432","3016131",MADONE,BERGAMO,BG,LOMBARDIA,9.54616468,45.64986255,"1432","1583539200000","1","0","1343"
10.35017427,45.35257657,"137","3017034",CALVISANO,BRESCIA,BS,LOMBARDIA,10.35017427,45.35257657,"137","1583193600000","1","0","1344"
9.71132798,45.72852756,"972","3016178",RANICA,BERGAMO,BG,LOMBARDIA,9.71132798,45.72852756,"972","1583193600000","0","1","1345"
9.62245913,45.75319717,"174","3016239",VILLA D`ALME`,BERGAMO,BG,LOMBARDIA,9.62245913,45.75319717,"174","1582848000000","0","1","1346"
9.61063678,45.72830182,"410","3016155",PALADINA,BERGAMO,BG,LOMBARDIA,9.61063678,45.72830182,"410","1583452800000","0","1","1347"
9.82980875,45.54551974,"916","3016076",CIVIDATE AL PIANO,BERGAMO,BG,LOMBARDIA,9.82980875,45.54551974,"916","1583539200000","1","0","1348"
9.73287057,45.67195528,"872","3016198",SERIATE,BERGAMO,BG,LOMBARDIA,9.73287057,45.67195528,"872","1583539200000","5","0","1349"
10.04644143,45.4070722,"476","3017011",BARBARIGA,BRESCIA,BS,LOMBARDIA,10.04644143,45.4070722,"476","1583539200000","1","0","1350"
9.54616468,45.64986255,"1432","3016131",MADONE,BERGAMO,BG,LOMBARDIA,9.54616468,45.64986255,"1432","1583798400000","1","0","1351"
10.35017427,45.35257657,"137","3017034",CALVISANO,BRESCIA,BS,LOMBARDIA,10.35017427,45.35257657,"137","1583452800000","2","1","1352"
9.71132798,45.72852756,"972","3016178",RANICA,BERGAMO,BG,LOMBARDIA,9.71132798,45.72852756,"972","1583280000000","1","0","1353"
9.62245913,45.75319717,"174","3016239",VILLA D`ALME`,BERGAMO,BG,LOMBARDIA,9.62245913,45.75319717,"174","1583020800000","1","0","1354"
9.61063678,45.72830182,"410","3016155",PALADINA,BERGAMO,BG,LOMBARDIA,9.61063678,45.72830182,"410","1583625600000","1","0","1355"
9.82980875,45.54551974,"916","3016076",CIVIDATE AL PIANO,BERGAMO,BG,LOMBARDIA,9.82980875,45.54551974,"916","1583712000000","1","0","1356"
9.73287057,45.67195528,"872","3016198",SERIATE,BERGAMO,BG,LOMBARDIA,9.73287057,45.67195528,"872","1583625600000","3","0","1357"
10.04644143,45.4070722,"476","3017011",BARBARIGA,BRESCIA,BS,LOMBARDIA,10.04644143,45.4070722,"476","1583798400000","1","0","1358"
9.54095514,45.70671518,"913","3016132",MAPELLO,BERGAMO,BG,LOMBARDIA,9.54095514,45.70671518,"913","1582934400000","1","0","1359"
10.35017427,45.35257657,"137","3017034",CALVISANO,BRESCIA,BS,LOMBARDIA,10.35017427,45.35257657,"137","1583539200000","2","0","1360"
9.71132798,45.72852756,"972","3016178",RANICA,BERGAMO,BG,LOMBARDIA,9.71132798,45.72852756,"972","1583366400000","0","1","1361"
9.62245913,45.75319717,"174","3016239",VILLA D`ALME`,BERGAMO,BG,LOMBARDIA,9.62245913,45.75319717,"174","1583107200000","1","0","1362"
9.61063678,45.72830182,"410","3016155",PALADINA,BERGAMO,BG,LOMBARDIA,9.61063678,45.72830182,"410","1583712000000","2","0","1363"
9.82980875,45.54551974,"916","3016076",CIVIDATE AL PIANO,BERGAMO,BG,LOMBARDIA,9.82980875,45.54551974,"916","1583971200000","2","0","1364"
9.73287057,45.67195528,"872","3016198",SERIATE,BERGAMO,BG,LOMBARDIA,9.73287057,45.67195528,"872","1583712000000","9","0","1365"
10.12866745,45.3241897,"250","3017013",BASSANO BRESCIANO,BRESCIA,BS,LOMBARDIA,10.12866745,45.3241897,"250","1582848000000","2","0","1366"
10.12866745,45.3241897,"250","3017013",BASSANO BRESCIANO,BRESCIA,BS,LOMBARDIA,10.12866745,45.3241897,"250","1583798400000","1","0","1367"
10.12866745,45.3241897,"250","3017013",BASSANO BRESCIANO,BRESCIA,BS,LOMBARDIA,10.12866745,45.3241897,"250","1583884800000","1","0","1368"
10.42068989,45.50008391,"821","3017014",BEDIZZOLE,BRESCIA,BS,LOMBARDIA,10.42068989,45.50008391,"821","1582934400000","0","1","1369"
10.42068989,45.50008391,"821","3017014",BEDIZZOLE,BRESCIA,BS,LOMBARDIA,10.42068989,45.50008391,"821","1583366400000","1","0","1370"
10.42068989,45.50008391,"821","3017014",BEDIZZOLE,BRESCIA,BS,LOMBARDIA,10.42068989,45.50008391,"821","1583452800000","2","0","1371"
10.42068989,45.50008391,"821","3017014",BEDIZZOLE,BRESCIA,BS,LOMBARDIA,10.42068989,45.50008391,"821","1583539200000","1","0","1372"
10.42068989,45.50008391,"821","3017014",BEDIZZOLE,BRESCIA,BS,LOMBARDIA,10.42068989,45.50008391,"821","1583625600000","2","0","1373"
10.42068989,45.50008391,"821","3017014",BEDIZZOLE,BRESCIA,BS,LOMBARDIA,10.42068989,45.50008391,"821","1583712000000","1","0","1374"
10.42068989,45.50008391,"821","3017014",BEDIZZOLE,BRESCIA,BS,LOMBARDIA,10.42068989,45.50008391,"821","1583798400000","4","0","1375"
10.03398229,45.50608027,"153","3017015",BERLINGO,BRESCIA,BS,LOMBARDIA,10.03398229,45.50608027,"153","1583020800000","1","0","1376"
10.03398229,45.50608027,"153","3017015",BERLINGO,BRESCIA,BS,LOMBARDIA,10.03398229,45.50608027,"153","1583452800000","1","0","1377"
10.35365334,45.90299524,"397","3017018",BIENNO,BRESCIA,BS,LOMBARDIA,10.35365334,45.90299524,"397","1583020800000","0","1","1378"
10.35365334,45.90299524,"397","3017018",BIENNO,BRESCIA,BS,LOMBARDIA,10.35365334,45.90299524,"397","1583539200000","3","0","1379"
10.35365334,45.90299524,"397","3017018",BIENNO,BRESCIA,BS,LOMBARDIA,10.35365334,45.90299524,"397","1583625600000","1","0","1380"
10.35365334,45.90299524,"397","3017018",BIENNO,BRESCIA,BS,LOMBARDIA,10.35365334,45.90299524,"397","1583971200000","1","0","1381"
10.33821757,45.67527794,"1345","3017019",BIONE,BRESCIA,BS,LOMBARDIA,10.33821757,45.67527794,"1345","1583280000000","1","0","1382"
10.33821757,45.67527794,"1345","3017019",BIONE,BRESCIA,BS,LOMBARDIA,10.33821757,45.67527794,"1345","1583452800000","1","0","1383"
10.33821757,45.67527794,"1345","3017019",BIONE,BRESCIA,BS,LOMBARDIA,10.33821757,45.67527794,"1345","1583539200000","1","0","1384"
10.33821757,45.67527794,"1345","3017019",BIONE,BRESCIA,BS,LOMBARDIA,10.33821757,45.67527794,"1345","1583798400000","1","0","1385"
9.97858068,45.3459602,"943","3017020",BORGO SAN GIACOMO,BRESCIA,BS,LOMBARDIA,9.97858068,45.3459602,"943","1582934400000","1","0","1386"
9.97858068,45.3459602,"943","3017020",BORGO SAN GIACOMO,BRESCIA,BS,LOMBARDIA,9.97858068,45.3459602,"943","1583020800000","2","0","1387"
9.97858068,45.3459602,"943","3017020",BORGO SAN GIACOMO,BRESCIA,BS,LOMBARDIA,9.97858068,45.3459602,"943","1583107200000","2","0","1388"
9.97858068,45.3459602,"943","3017020",BORGO SAN GIACOMO,BRESCIA,BS,LOMBARDIA,9.97858068,45.3459602,"943","1583193600000","1","0","1389"
9.97858068,45.3459602,"943","3017020",BORGO SAN GIACOMO,BRESCIA,BS,LOMBARDIA,9.97858068,45.3459602,"943","1583280000000","1","1","1390"
9.97858068,45.3459602,"943","3017020",BORGO SAN GIACOMO,BRESCIA,BS,LOMBARDIA,9.97858068,45.3459602,"943","1583366400000","1","1","1391"
9.97858068,45.3459602,"943","3017020",BORGO SAN GIACOMO,BRESCIA,BS,LOMBARDIA,9.97858068,45.3459602,"943","1583452800000","5","2","1392"
9.97858068,45.3459602,"943","3017020",BORGO SAN GIACOMO,BRESCIA,BS,LOMBARDIA,9.97858068,45.3459602,"943","1583539200000","2","0","1393"
9.97858068,45.3459602,"943","3017020",BORGO SAN GIACOMO,BRESCIA,BS,LOMBARDIA,9.97858068,45.3459602,"943","1583625600000","4","2","1394"
9.97858068,45.3459602,"943","3017020",BORGO SAN GIACOMO,BRESCIA,BS,LOMBARDIA,9.97858068,45.3459602,"943","1583712000000","1","0","1395"
9.97858068,45.3459602,"943","3017020",BORGO SAN GIACOMO,BRESCIA,BS,LOMBARDIA,9.97858068,45.3459602,"943","1583798400000","2","0","1396"
10.23879277,45.47848434,"900","3017021",BORGOSATOLLO,BRESCIA,BS,LOMBARDIA,10.23879277,45.47848434,"900","1583280000000","3","0","1397"
10.23879277,45.47848434,"900","3017021",BORGOSATOLLO,BRESCIA,BS,LOMBARDIA,10.23879277,45.47848434,"900","1583452800000","4","1","1398"
10.23879277,45.47848434,"900","3017021",BORGOSATOLLO,BRESCIA,BS,LOMBARDIA,10.23879277,45.47848434,"900","1583539200000","2","0","1399"
10.23879277,45.47848434,"900","3017021",BORGOSATOLLO,BRESCIA,BS,LOMBARDIA,10.23879277,45.47848434,"900","1583625600000","3","0","1400"
10.23879277,45.47848434,"900","3017021",BORGOSATOLLO,BRESCIA,BS,LOMBARDIA,10.23879277,45.47848434,"900","1583712000000","3","0","1401"
10.23879277,45.47848434,"900","3017021",BORGOSATOLLO,BRESCIA,BS,LOMBARDIA,10.23879277,45.47848434,"900","1583798400000","4","0","1402"
10.23879277,45.47848434,"900","3017021",BORGOSATOLLO,BRESCIA,BS,LOMBARDIA,10.23879277,45.47848434,"900","1583884800000","1","0","1403"
10.17900264,45.95571747,"9","3017022",BORNO,BRESCIA,BS,LOMBARDIA,10.17900264,45.95571747,"9","1583712000000","1","0","1404"
10.17900264,45.95571747,"9","3017022",BORNO,BRESCIA,BS,LOMBARDIA,10.17900264,45.95571747,"9","1583798400000","1","0","1405"
10.31401313,45.55013454,"787","3017023",BOTTICINO,BRESCIA,BS,LOMBARDIA,10.31401313,45.55013454,"787","1583020800000","1","0","1406"
10.31401313,45.55013454,"787","3017023",BOTTICINO,BRESCIA,BS,LOMBARDIA,10.31401313,45.55013454,"787","1583366400000","2","0","1407"
10.31401313,45.55013454,"787","3017023",BOTTICINO,BRESCIA,BS,LOMBARDIA,10.31401313,45.55013454,"787","1583452800000","1","0","1408"
10.31401313,45.55013454,"787","3017023",BOTTICINO,BRESCIA,BS,LOMBARDIA,10.31401313,45.55013454,"787","1583539200000","2","0","1409"
10.31401313,45.55013454,"787","3017023",BOTTICINO,BRESCIA,BS,LOMBARDIA,10.31401313,45.55013454,"787","1583712000000","1","0","1410"
10.31401313,45.55013454,"787","3017023",BOTTICINO,BRESCIA,BS,LOMBARDIA,10.31401313,45.55013454,"787","1583798400000","4","0","1411"
10.31401313,45.55013454,"787","3017023",BOTTICINO,BRESCIA,BS,LOMBARDIA,10.31401313,45.55013454,"787","1583884800000","1","0","1412"
10.24964071,45.60087041,"1070","3017025",BOVEZZO,BRESCIA,BS,LOMBARDIA,10.24964071,45.60087041,"1070","1583020800000","1","0","1413"
10.24964071,45.60087041,"1070","3017025",BOVEZZO,BRESCIA,BS,LOMBARDIA,10.24964071,45.60087041,"1070","1583452800000","1","0","1414"
10.24964071,45.60087041,"1070","3017025",BOVEZZO,BRESCIA,BS,LOMBARDIA,10.24964071,45.60087041,"1070","1583539200000","1","0","1415"
10.24964071,45.60087041,"1070","3017025",BOVEZZO,BRESCIA,BS,LOMBARDIA,10.24964071,45.60087041,"1070","1583798400000","1","0","1416"
10.24964071,45.60087041,"1070","3017025",BOVEZZO,BRESCIA,BS,LOMBARDIA,10.24964071,45.60087041,"1070","1583884800000","3","0","1417"
10.04317785,45.453736,"104","3017026",BRANDICO,BRESCIA,BS,LOMBARDIA,10.04317785,45.453736,"104","1583107200000","1","0","1418"
10.04317785,45.453736,"104","3017026",BRANDICO,BRESCIA,BS,LOMBARDIA,10.04317785,45.453736,"104","1583452800000","2","0","1419"
10.38621684,45.97323136,"442","3017027",BRAONE,BRESCIA,BS,LOMBARDIA,10.38621684,45.97323136,"442","1583798400000","1","0","1420"
10.40431887,45.9400595,"1190","3017028",BRENO,BRESCIA,BS,LOMBARDIA,10.40431887,45.9400595,"1190","1583712000000","1","0","1421"
10.22589643,45.53252401,"86","3017029",BRESCIA,BRESCIA,BS,LOMBARDIA,10.22589643,45.53252401,"86","1582761600000","1","0","1422"
10.35017427,45.35257657,"137","3017034",CALVISANO,BRESCIA,BS,LOMBARDIA,10.35017427,45.35257657,"137","1583625600000","1","1","1423"
9.54095514,45.70671518,"913","3016132",MAPELLO,BERGAMO,BG,LOMBARDIA,9.54095514,45.70671518,"913","1583280000000","1","0","1424"
